PO#,Ship From,Destination,Status,Total Amount,Expected Arrival,Carrier Reference,Internal Notes
PO-731242,Dallas DC,Los Angeles Port,AT_PORT,114967.26,2026-04-07 19:51:24,CARR-7324,
PO-598780,Shanghai Port,Rotterdam,IN_TRANSIT,105982.18,2026-04-03 19:51:24,CARR-8950,
PO-876807,Dallas DC,Tokyo Port,DELIVERED,66172.82,2026-03-31 19:51:24,CARR-2105,
PO-352734,Tokyo Port,Dallas DC,IN_TRANSIT,75512.3,2026-04-22 19:51:24,CARR-8639,Handle with care
PO-317418,Los Angeles Port,Berlin Factory,IN_TRANSIT,129668.09,2026-04-07 19:51:24,CARR-6424,
PO-678629,Rotterdam,Berlin Factory,DELIVERED,74799.12,2026-03-23 19:51:24,CARR-9619,Handle with care
PO-760064,Tokyo Port,Shanghai Port,DELIVERED,94243.3,2026-03-31 19:51:24,CARR-1369,
PO-248962,Shanghai Port,Los Angeles Port,IN_TRANSIT,140441.55,2026-03-20 19:51:24,CARR-3606,
PO-716612,Shanghai Port,Los Angeles Port,AT_PORT,218057.38,2026-04-09 19:51:24,CARR-6893,
PO-440186,Los Angeles Port,Rotterdam,IN_TRANSIT,50346.02,2026-03-22 19:51:24,CARR-4517,
PO-995380,Los Angeles Port,Dallas DC,AT_PORT,213439.3,2026-04-13 19:51:24,CARR-2317,
PO-896446,Tokyo Port,Los Angeles Port,DELIVERED,42642.4,2026-04-13 19:51:24,CARR-2679,Handle with care
PO-531013,Berlin Factory,Rotterdam,IN_TRANSIT,233132.73,2026-04-19 19:51:24,CARR-3126,
PO-763939,Tokyo Port,Berlin Factory,IN_TRANSIT,248539.86,2026-04-10 19:51:24,CARR-7411,
PO-414895,Berlin Factory,Shanghai Port,IN_TRANSIT,19517.96,2026-04-06 19:51:24,CARR-8371,
PO-986063,Tokyo Port,Berlin Factory,AT_PORT,55166.7,2026-03-16 19:51:24,CARR-9771,
PO-536159,Los Angeles Port,Tokyo Port,AT_PORT,210369.99,2026-04-19 19:51:24,CARR-3822,
PO-923768,Berlin Factory,Los Angeles Port,AT_PORT,242180.42,2026-03-20 19:51:24,CARR-2026,
PO-660864,Dallas DC,Los Angeles Port,DELIVERED,44179.76,2026-03-25 19:51:24,CARR-9900,
PO-324604,Shanghai Port,Tokyo Port,DELIVERED,159473.99,2026-03-29 19:51:24,CARR-5894,
PO-674501,Dallas DC,Tokyo Port,AT_PORT,209994.73,2026-03-17 19:51:24,CARR-7780,Handle with care
PO-831629,Dallas DC,Shanghai Port,DELAYED,113295.46,2026-03-14 19:51:24,CARR-5706,
PO-733718,Dallas DC,Rotterdam,IN_TRANSIT,245139.41,2026-04-13 19:51:24,CARR-3894,Handle with care
PO-883809,Rotterdam,Dallas DC,DELAYED,16525.57,2026-03-14 19:51:24,CARR-3221,
PO-154488,Dallas DC,Berlin Factory,IN_TRANSIT,35087.23,2026-03-20 19:51:24,CARR-5546,Handle with care
PO-702241,Los Angeles Port,Shanghai Port,IN_TRANSIT,219579.74,2026-04-09 19:51:24,CARR-1387,
PO-352646,Rotterdam,Shanghai Port,CUSTOMS_HOLD,225972.45,2026-03-21 19:51:24,CARR-3011,
PO-213241,Tokyo Port,Dallas DC,IN_TRANSIT,131257.69,2026-04-12 19:51:24,CARR-8588,
PO-141857,Shanghai Port,Tokyo Port,IN_TRANSIT,8129.16,2026-04-09 19:51:24,CARR-1436,
PO-451358,Shanghai Port,Tokyo Port,IN_TRANSIT,102402.94,2026-03-24 19:51:24,CARR-2792,
PO-998025,Shanghai Port,Dallas DC,DELIVERED,156797.54,2026-03-24 19:51:24,CARR-4450,
PO-230760,Los Angeles Port,Shanghai Port,IN_TRANSIT,161705.46,2026-03-13 19:51:24,CARR-4129,Handle with care
PO-640453,Berlin Factory,Dallas DC,IN_TRANSIT,145861.06,2026-03-30 19:51:24,CARR-2979,
PO-793653,Tokyo Port,Los Angeles Port,IN_TRANSIT,235468.74,2026-03-21 19:51:24,CARR-7842,
PO-947912,Dallas DC,Berlin Factory,IN_TRANSIT,68344.52,2026-03-16 19:51:24,CARR-9173,Handle with care
PO-988096,Dallas DC,Los Angeles Port,IN_TRANSIT,218119.87,2026-03-24 19:51:24,CARR-1217,
PO-158335,Berlin Factory,Dallas DC,AT_PORT,194635.27,2026-04-18 19:51:24,CARR-6512,
PO-946189,Rotterdam,Berlin Factory,AT_PORT,208904.59,2026-04-18 19:51:24,CARR-4680,
PO-311937,Rotterdam,Tokyo Port,DELIVERED,72244.86,2026-03-16 19:51:24,CARR-9693,
PO-949744,Berlin Factory,Rotterdam,CUSTOMS_HOLD,132944.3,2026-03-22 19:51:24,CARR-3510,
PO-632385,Rotterdam,Los Angeles Port,IN_TRANSIT,151546.82,2026-04-21 19:51:24,CARR-6212,Handle with care
PO-147059,Rotterdam,Dallas DC,AT_PORT,17813.06,2026-04-19 19:51:24,CARR-3132,
PO-201901,Rotterdam,Tokyo Port,AT_PORT,181029.81,2026-04-16 19:51:24,CARR-5309,
PO-793181,Dallas DC,Tokyo Port,IN_TRANSIT,16719.21,2026-04-14 19:51:24,CARR-4969,
PO-523691,Shanghai Port,Berlin Factory,IN_TRANSIT,65475.35,2026-04-19 19:51:24,CARR-4616,
PO-869224,Rotterdam,Dallas DC,DELAYED,61773.48,2026-03-15 19:51:24,CARR-9905,
PO-658103,Tokyo Port,Rotterdam,AT_PORT,228368.32,2026-03-19 19:51:24,CARR-3327,
PO-119845,Los Angeles Port,Rotterdam,IN_TRANSIT,21900.13,2026-04-13 19:51:24,CARR-4805,
PO-578148,Berlin Factory,Los Angeles Port,DELIVERED,241699.16,2026-04-12 19:51:24,CARR-4097,Handle with care
PO-556891,Tokyo Port,Rotterdam,IN_TRANSIT,203554.33,2026-03-24 19:51:24,CARR-8902,
PO-107532,Berlin Factory,Los Angeles Port,IN_TRANSIT,24785.54,2026-03-30 19:51:24,CARR-7219,
PO-666305,Berlin Factory,Dallas DC,IN_TRANSIT,109106.27,2026-04-18 19:51:24,CARR-5707,Handle with care
PO-145512,Tokyo Port,Shanghai Port,IN_TRANSIT,84751.86,2026-04-16 19:51:24,CARR-1419,Handle with care
PO-484890,Berlin Factory,Shanghai Port,DELIVERED,16501.1,2026-03-28 19:51:24,CARR-3874,
PO-397123,Rotterdam,Shanghai Port,IN_TRANSIT,182717.84,2026-04-15 19:51:24,CARR-5235,
PO-258781,Dallas DC,Rotterdam,IN_TRANSIT,43575.01,2026-04-17 19:51:24,CARR-5019,
PO-855594,Los Angeles Port,Dallas DC,IN_TRANSIT,244568.06,2026-04-12 19:51:24,CARR-7615,
PO-391894,Los Angeles Port,Dallas DC,CUSTOMS_HOLD,89922.41,2026-03-28 19:51:24,CARR-8929,
PO-216324,Tokyo Port,Shanghai Port,DELIVERED,114862.56,2026-03-18 19:51:24,CARR-7276,
PO-388184,Tokyo Port,Rotterdam,IN_TRANSIT,123189.93,2026-04-14 19:51:24,CARR-2006,
PO-484528,Los Angeles Port,Dallas DC,IN_TRANSIT,89139.76,2026-04-10 19:51:24,CARR-5793,
PO-360412,Berlin Factory,Shanghai Port,IN_TRANSIT,232253.34,2026-04-16 19:51:24,CARR-2143,
PO-286592,Shanghai Port,Los Angeles Port,IN_TRANSIT,239873.09,2026-04-01 19:51:24,CARR-1183,Handle with care
PO-796352,Rotterdam,Los Angeles Port,IN_TRANSIT,57208.52,2026-04-04 19:51:24,CARR-8141,
PO-874882,Dallas DC,Rotterdam,IN_TRANSIT,109916.37,2026-04-07 19:51:24,CARR-4259,
PO-915173,Dallas DC,Los Angeles Port,DELAYED,224005.13,2026-03-19 19:51:24,CARR-9201,
PO-747974,Shanghai Port,Dallas DC,DELAYED,109369.69,2026-04-21 19:51:24,CARR-4507,
PO-950749,Los Angeles Port,Tokyo Port,DELIVERED,105462.76,2026-04-01 19:51:24,CARR-3149,
PO-166061,Berlin Factory,Tokyo Port,AT_PORT,125485.61,2026-03-19 19:51:24,CARR-6700,Handle with care
PO-721185,Rotterdam,Berlin Factory,AT_PORT,11539.93,2026-03-23 19:51:24,CARR-2253,
PO-511448,Los Angeles Port,Tokyo Port,IN_TRANSIT,238499.86,2026-04-09 19:51:24,CARR-7235,
PO-455363,Berlin Factory,Rotterdam,DELIVERED,51226.3,2026-03-20 19:51:24,CARR-8229,
PO-355426,Berlin Factory,Shanghai Port,IN_TRANSIT,60715.53,2026-03-23 19:51:24,CARR-6857,
PO-369089,Rotterdam,Tokyo Port,IN_TRANSIT,130389.0,2026-03-29 19:51:24,CARR-2307,Handle with care
PO-265675,Tokyo Port,Rotterdam,IN_TRANSIT,149357.35,2026-04-01 19:51:24,CARR-1938,
PO-524449,Los Angeles Port,Rotterdam,DELAYED,165845.31,2026-04-11 19:51:24,CARR-9983,
PO-506140,Rotterdam,Tokyo Port,AT_PORT,39952.94,2026-03-28 19:51:24,CARR-1175,
PO-800077,Rotterdam,Tokyo Port,DELIVERED,249175.54,2026-04-18 19:51:24,CARR-1716,
PO-631875,Dallas DC,Rotterdam,DELIVERED,80814.24,2026-04-10 19:51:24,CARR-5419,
PO-973005,Shanghai Port,Los Angeles Port,AT_PORT,137791.82,2026-03-25 19:51:24,CARR-6276,
PO-232701,Dallas DC,Berlin Factory,IN_TRANSIT,174203.89,2026-04-21 19:51:24,CARR-4515,
PO-667925,Rotterdam,Dallas DC,DELAYED,60264.0,2026-03-21 19:51:24,CARR-5683,
PO-914886,Los Angeles Port,Tokyo Port,AT_PORT,84588.21,2026-04-08 19:51:24,CARR-8100,
PO-809105,Rotterdam,Dallas DC,AT_PORT,154695.01,2026-03-28 19:51:24,CARR-3818,Handle with care
PO-490738,Berlin Factory,Dallas DC,IN_TRANSIT,162055.3,2026-04-09 19:51:24,CARR-4132,
PO-611451,Tokyo Port,Rotterdam,IN_TRANSIT,16533.34,2026-04-19 19:51:24,CARR-5685,Handle with care
PO-602153,Los Angeles Port,Rotterdam,DELAYED,106556.1,2026-03-26 19:51:24,CARR-4664,
PO-950358,Shanghai Port,Berlin Factory,IN_TRANSIT,73899.31,2026-04-17 19:51:24,CARR-8003,Handle with care
PO-945324,Tokyo Port,Dallas DC,IN_TRANSIT,93559.27,2026-03-30 19:51:24,CARR-1213,
PO-932664,Berlin Factory,Rotterdam,IN_TRANSIT,111249.64,2026-04-03 19:51:24,CARR-9356,Handle with care
PO-395420,Los Angeles Port,Rotterdam,IN_TRANSIT,64361.04,2026-04-03 19:51:24,CARR-9477,
PO-853328,Tokyo Port,Berlin Factory,DELAYED,53537.41,2026-03-27 19:51:24,CARR-2458,
PO-164312,Berlin Factory,Tokyo Port,IN_TRANSIT,226297.68,2026-03-16 19:51:24,CARR-6954,
PO-148579,Rotterdam,Berlin Factory,IN_TRANSIT,8670.63,2026-03-19 19:51:24,CARR-8856,Handle with care
PO-527732,Tokyo Port,Berlin Factory,IN_TRANSIT,94449.27,2026-03-18 19:51:24,CARR-3074,
PO-297762,Shanghai Port,Dallas DC,DELIVERED,99310.5,2026-04-19 19:51:24,CARR-4497,
PO-650053,Dallas DC,Shanghai Port,IN_TRANSIT,49233.96,2026-04-01 19:51:24,CARR-3659,
PO-114913,Tokyo Port,Rotterdam,AT_PORT,134691.49,2026-03-19 19:51:24,CARR-9720,
PO-666756,Los Angeles Port,Tokyo Port,DELIVERED,79598.75,2026-04-09 19:51:24,CARR-3038,
PO-179424,Shanghai Port,Tokyo Port,IN_TRANSIT,28447.35,2026-03-31 19:51:24,CARR-7385,
PO-780267,Shanghai Port,Berlin Factory,DELAYED,229281.74,2026-04-10 19:51:24,CARR-4919,Handle with care
PO-482907,Tokyo Port,Los Angeles Port,AT_PORT,180750.4,2026-04-05 19:51:24,CARR-2375,Handle with care
PO-723275,Berlin Factory,Shanghai Port,IN_TRANSIT,171759.97,2026-04-06 19:51:24,CARR-9405,
PO-894358,Rotterdam,Shanghai Port,IN_TRANSIT,109322.18,2026-04-11 19:51:24,CARR-5614,
PO-464229,Shanghai Port,Dallas DC,CUSTOMS_HOLD,240364.14,2026-03-27 19:51:24,CARR-1641,
PO-630043,Rotterdam,Shanghai Port,DELIVERED,128360.92,2026-04-12 19:51:24,CARR-3046,
PO-495521,Tokyo Port,Los Angeles Port,IN_TRANSIT,103690.54,2026-03-14 19:51:24,CARR-2428,
PO-914711,Berlin Factory,Tokyo Port,IN_TRANSIT,206844.42,2026-03-26 19:51:24,CARR-2685,
PO-621489,Tokyo Port,Shanghai Port,DELAYED,191967.37,2026-03-16 19:51:24,CARR-5803,
PO-211420,Tokyo Port,Berlin Factory,IN_TRANSIT,151277.06,2026-04-17 19:51:24,CARR-1036,
PO-570406,Shanghai Port,Dallas DC,IN_TRANSIT,101268.48,2026-03-18 19:51:24,CARR-6943,
PO-363852,Rotterdam,Shanghai Port,IN_TRANSIT,105834.82,2026-03-24 19:51:24,CARR-7564,
PO-325534,Tokyo Port,Shanghai Port,IN_TRANSIT,149217.6,2026-04-10 19:51:24,CARR-2826,
PO-309281,Rotterdam,Tokyo Port,IN_TRANSIT,91257.14,2026-04-11 19:51:24,CARR-7232,
PO-442104,Berlin Factory,Dallas DC,IN_TRANSIT,87831.35,2026-04-18 19:51:24,CARR-6761,
PO-186579,Tokyo Port,Dallas DC,IN_TRANSIT,45818.05,2026-04-06 19:51:24,CARR-8639,
PO-971614,Dallas DC,Tokyo Port,DELAYED,54850.49,2026-04-02 19:51:24,CARR-8138,
PO-607120,Rotterdam,Berlin Factory,CUSTOMS_HOLD,71624.36,2026-04-01 19:51:24,CARR-8147,
PO-884604,Dallas DC,Los Angeles Port,IN_TRANSIT,17874.33,2026-03-18 19:51:24,CARR-8492,
PO-330326,Berlin Factory,Shanghai Port,IN_TRANSIT,214402.99,2026-04-21 19:51:24,CARR-5723,Handle with care
PO-476044,Rotterdam,Dallas DC,AT_PORT,159176.53,2026-04-15 19:51:24,CARR-5386,
PO-851417,Berlin Factory,Rotterdam,CUSTOMS_HOLD,195730.99,2026-04-02 19:51:24,CARR-5309,
PO-155619,Rotterdam,Los Angeles Port,IN_TRANSIT,249144.96,2026-03-31 19:51:24,CARR-5810,
PO-904457,Dallas DC,Berlin Factory,IN_TRANSIT,103220.72,2026-04-19 19:51:24,CARR-8250,
PO-699599,Los Angeles Port,Tokyo Port,IN_TRANSIT,95451.03,2026-03-26 19:51:24,CARR-2037,
PO-258285,Rotterdam,Shanghai Port,IN_TRANSIT,25624.52,2026-04-05 19:51:24,CARR-3030,
PO-988599,Los Angeles Port,Dallas DC,IN_TRANSIT,50147.56,2026-03-13 19:51:24,CARR-6416,
PO-778460,Tokyo Port,Dallas DC,IN_TRANSIT,156792.49,2026-04-07 19:51:24,CARR-2654,
PO-981830,Los Angeles Port,Berlin Factory,DELIVERED,169843.13,2026-03-27 19:51:24,CARR-4818,
PO-559858,Shanghai Port,Dallas DC,DELIVERED,120031.3,2026-03-28 19:51:24,CARR-3205,
PO-898586,Berlin Factory,Dallas DC,IN_TRANSIT,169237.13,2026-03-13 19:51:24,CARR-8977,
PO-965859,Shanghai Port,Berlin Factory,IN_TRANSIT,86097.92,2026-03-13 19:51:24,CARR-1503,Handle with care
PO-951217,Los Angeles Port,Shanghai Port,IN_TRANSIT,171939.14,2026-03-18 19:51:24,CARR-8445,
PO-200757,Los Angeles Port,Dallas DC,CUSTOMS_HOLD,84408.02,2026-04-16 19:51:24,CARR-1020,
PO-366408,Dallas DC,Shanghai Port,DELIVERED,165443.25,2026-04-19 19:51:24,CARR-3709,
PO-310221,Dallas DC,Shanghai Port,IN_TRANSIT,75541.61,2026-03-23 19:51:24,CARR-1838,
PO-752309,Tokyo Port,Rotterdam,IN_TRANSIT,122032.74,2026-03-22 19:51:24,CARR-3854,Handle with care
PO-247282,Rotterdam,Dallas DC,IN_TRANSIT,10543.3,2026-03-18 19:51:24,CARR-4655,
PO-211654,Berlin Factory,Shanghai Port,IN_TRANSIT,23405.62,2026-04-18 19:51:24,CARR-2947,
PO-545204,Los Angeles Port,Rotterdam,IN_TRANSIT,134765.26,2026-04-12 19:51:24,CARR-3343,
PO-476680,Berlin Factory,Rotterdam,IN_TRANSIT,248449.32,2026-04-21 19:51:24,CARR-7974,
PO-823389,Tokyo Port,Shanghai Port,IN_TRANSIT,13545.93,2026-03-29 19:51:24,CARR-9183,Handle with care
PO-931977,Shanghai Port,Dallas DC,IN_TRANSIT,177567.02,2026-03-22 19:51:24,CARR-7606,
PO-802669,Dallas DC,Shanghai Port,IN_TRANSIT,164746.69,2026-03-23 19:51:24,CARR-7832,
PO-757263,Los Angeles Port,Shanghai Port,DELIVERED,150557.94,2026-04-06 19:51:24,CARR-4340,
PO-953717,Los Angeles Port,Shanghai Port,IN_TRANSIT,184246.38,2026-04-22 19:51:24,CARR-2535,Handle with care
PO-298979,Rotterdam,Shanghai Port,DELIVERED,88488.7,2026-04-19 19:51:24,CARR-3031,
PO-798164,Los Angeles Port,Shanghai Port,IN_TRANSIT,88168.79,2026-03-26 19:51:24,CARR-9956,
PO-180780,Dallas DC,Tokyo Port,IN_TRANSIT,194460.69,2026-04-12 19:51:24,CARR-5501,
PO-970845,Rotterdam,Dallas DC,DELIVERED,134218.78,2026-04-01 19:51:24,CARR-3001,
PO-127800,Dallas DC,Rotterdam,DELIVERED,241385.69,2026-03-29 19:51:24,CARR-2702,
PO-355309,Los Angeles Port,Shanghai Port,IN_TRANSIT,22330.49,2026-04-19 19:51:24,CARR-3854,
PO-899207,Dallas DC,Los Angeles Port,IN_TRANSIT,24350.16,2026-04-11 19:51:24,CARR-8093,Handle with care
PO-806114,Shanghai Port,Los Angeles Port,IN_TRANSIT,40603.38,2026-04-17 19:51:24,CARR-4344,Handle with care
PO-313512,Tokyo Port,Los Angeles Port,IN_TRANSIT,129642.73,2026-04-11 19:51:24,CARR-3629,
PO-767881,Berlin Factory,Rotterdam,IN_TRANSIT,66851.03,2026-04-14 19:51:24,CARR-4202,
PO-505629,Berlin Factory,Dallas DC,DELIVERED,242151.84,2026-04-16 19:51:24,CARR-8509,
PO-424804,Dallas DC,Berlin Factory,AT_PORT,205029.53,2026-03-22 19:51:24,CARR-6390,
PO-666645,Los Angeles Port,Dallas DC,DELAYED,104468.32,2026-04-19 19:51:24,CARR-8680,
PO-370079,Tokyo Port,Rotterdam,IN_TRANSIT,31915.88,2026-03-19 19:51:24,CARR-7748,
PO-159709,Dallas DC,Los Angeles Port,DELAYED,183858.75,2026-04-03 19:51:24,CARR-7239,
PO-184131,Berlin Factory,Dallas DC,IN_TRANSIT,238393.14,2026-04-12 19:51:24,CARR-6415,
PO-294045,Shanghai Port,Dallas DC,AT_PORT,11952.54,2026-03-25 19:51:24,CARR-7874,
PO-652677,Berlin Factory,Tokyo Port,IN_TRANSIT,33068.26,2026-03-27 19:51:24,CARR-3467,Handle with care
PO-873588,Dallas DC,Berlin Factory,IN_TRANSIT,47275.51,2026-03-13 19:51:24,CARR-3785,
PO-443942,Rotterdam,Berlin Factory,IN_TRANSIT,115003.12,2026-03-21 19:51:24,CARR-9519,
PO-597836,Dallas DC,Tokyo Port,IN_TRANSIT,72168.87,2026-03-29 19:51:24,CARR-9921,
PO-185194,Los Angeles Port,Tokyo Port,IN_TRANSIT,51612.98,2026-04-22 19:51:24,CARR-1634,Handle with care
PO-846582,Berlin Factory,Rotterdam,IN_TRANSIT,125716.26,2026-04-09 19:51:24,CARR-7477,
PO-213314,Dallas DC,Tokyo Port,DELAYED,249252.71,2026-04-07 19:51:24,CARR-4003,
PO-265650,Dallas DC,Los Angeles Port,IN_TRANSIT,84457.38,2026-03-27 19:51:24,CARR-2402,Handle with care
PO-207153,Shanghai Port,Rotterdam,IN_TRANSIT,165177.77,2026-04-18 19:51:24,CARR-9658,Handle with care
PO-772804,Rotterdam,Los Angeles Port,IN_TRANSIT,226599.52,2026-03-14 19:51:24,CARR-2722,Handle with care
PO-622688,Los Angeles Port,Dallas DC,IN_TRANSIT,134949.55,2026-03-25 19:51:24,CARR-3113,Handle with care
PO-356477,Los Angeles Port,Berlin Factory,IN_TRANSIT,242603.65,2026-04-18 19:51:24,CARR-4137,Handle with care
PO-282388,Shanghai Port,Berlin Factory,AT_PORT,54693.57,2026-03-19 19:51:24,CARR-9610,
PO-661587,Los Angeles Port,Tokyo Port,DELIVERED,13271.79,2026-03-14 19:51:24,CARR-1346,
PO-620076,Rotterdam,Los Angeles Port,DELIVERED,28789.85,2026-03-31 19:51:24,CARR-7082,
PO-878873,Shanghai Port,Berlin Factory,IN_TRANSIT,162129.65,2026-03-20 19:51:24,CARR-2278,
PO-550103,Dallas DC,Tokyo Port,IN_TRANSIT,49284.34,2026-04-17 19:51:24,CARR-5229,
PO-921026,Dallas DC,Tokyo Port,IN_TRANSIT,52803.56,2026-03-26 19:51:24,CARR-6295,
PO-338470,Rotterdam,Los Angeles Port,DELIVERED,230572.91,2026-04-06 19:51:24,CARR-8603,
PO-501504,Berlin Factory,Tokyo Port,DELAYED,122273.84,2026-03-24 19:51:24,CARR-3484,
PO-561748,Rotterdam,Shanghai Port,AT_PORT,60099.79,2026-03-25 19:51:24,CARR-1468,
PO-244969,Shanghai Port,Los Angeles Port,DELIVERED,107217.69,2026-04-18 19:51:24,CARR-8005,
PO-849301,Rotterdam,Dallas DC,IN_TRANSIT,98291.87,2026-03-31 19:51:24,CARR-7731,
PO-503129,Rotterdam,Shanghai Port,IN_TRANSIT,156260.04,2026-04-06 19:51:24,CARR-9639,Handle with care
PO-805036,Dallas DC,Berlin Factory,IN_TRANSIT,203140.17,2026-04-05 19:51:24,CARR-2135,
PO-144487,Dallas DC,Berlin Factory,IN_TRANSIT,122103.23,2026-03-27 19:51:24,CARR-3661,
PO-536780,Shanghai Port,Tokyo Port,IN_TRANSIT,123480.29,2026-04-18 19:51:24,CARR-6355,Handle with care
PO-757209,Dallas DC,Los Angeles Port,DELAYED,70618.86,2026-04-06 19:51:24,CARR-7182,Handle with care
PO-469317,Rotterdam,Los Angeles Port,DELIVERED,149155.03,2026-03-14 19:51:24,CARR-4698,
PO-863270,Berlin Factory,Tokyo Port,IN_TRANSIT,13965.03,2026-04-05 19:51:24,CARR-7764,Handle with care
PO-637223,Rotterdam,Berlin Factory,IN_TRANSIT,130370.21,2026-04-09 19:51:24,CARR-4826,
PO-917172,Dallas DC,Berlin Factory,IN_TRANSIT,114810.24,2026-03-17 19:51:24,CARR-8914,
PO-310628,Dallas DC,Tokyo Port,IN_TRANSIT,239146.93,2026-04-21 19:51:24,CARR-8628,Handle with care
PO-986805,Dallas DC,Tokyo Port,AT_PORT,33583.05,2026-04-13 19:51:24,CARR-7732,
PO-185954,Dallas DC,Los Angeles Port,IN_TRANSIT,102170.94,2026-04-13 19:51:24,CARR-2285,
PO-441933,Shanghai Port,Dallas DC,IN_TRANSIT,23721.39,2026-04-16 19:51:24,CARR-9726,
PO-392316,Shanghai Port,Berlin Factory,DELAYED,230312.46,2026-03-16 19:51:24,CARR-6704,
PO-133428,Los Angeles Port,Rotterdam,AT_PORT,225267.79,2026-03-31 19:51:24,CARR-9966,Handle with care
PO-819575,Dallas DC,Tokyo Port,DELIVERED,172918.57,2026-04-18 19:51:24,CARR-2211,Handle with care
PO-516841,Dallas DC,Rotterdam,DELAYED,147826.39,2026-04-12 19:51:24,CARR-2601,
PO-951235,Tokyo Port,Berlin Factory,IN_TRANSIT,92570.84,2026-03-26 19:51:24,CARR-2353,Handle with care
PO-554328,Los Angeles Port,Berlin Factory,IN_TRANSIT,99855.69,2026-04-09 19:51:24,CARR-8740,Handle with care
PO-824405,Shanghai Port,Los Angeles Port,IN_TRANSIT,55812.98,2026-03-13 19:51:24,CARR-8540,Handle with care
PO-526735,Dallas DC,Berlin Factory,CUSTOMS_HOLD,41361.89,2026-03-14 19:51:24,CARR-4183,
PO-712238,Rotterdam,Tokyo Port,IN_TRANSIT,206393.86,2026-04-05 19:51:24,CARR-1632,
PO-206611,Tokyo Port,Rotterdam,CUSTOMS_HOLD,23248.34,2026-04-12 19:51:24,CARR-8212,Handle with care
PO-442931,Dallas DC,Rotterdam,IN_TRANSIT,48676.21,2026-03-14 19:51:24,CARR-5929,
PO-264804,Dallas DC,Rotterdam,CUSTOMS_HOLD,215264.75,2026-03-30 19:51:24,CARR-7004,Handle with care
PO-899558,Dallas DC,Rotterdam,DELAYED,193382.27,2026-03-15 19:51:24,CARR-6473,Handle with care
PO-786992,Dallas DC,Berlin Factory,IN_TRANSIT,95908.92,2026-03-25 19:51:24,CARR-9669,
PO-591243,Los Angeles Port,Shanghai Port,IN_TRANSIT,94227.24,2026-04-08 19:51:24,CARR-1909,Handle with care
PO-545393,Dallas DC,Tokyo Port,DELIVERED,212602.97,2026-03-26 19:51:24,CARR-4490,
PO-871051,Shanghai Port,Berlin Factory,IN_TRANSIT,44793.67,2026-03-18 19:51:24,CARR-6027,
PO-682982,Tokyo Port,Dallas DC,IN_TRANSIT,163004.06,2026-04-17 19:51:24,CARR-5147,Handle with care
PO-665307,Tokyo Port,Berlin Factory,IN_TRANSIT,163160.17,2026-03-21 19:51:24,CARR-7738,
PO-845311,Berlin Factory,Los Angeles Port,DELIVERED,83756.37,2026-03-16 19:51:24,CARR-6170,
PO-213398,Berlin Factory,Dallas DC,IN_TRANSIT,84051.38,2026-04-15 19:51:24,CARR-5173,
PO-813480,Dallas DC,Los Angeles Port,AT_PORT,188357.03,2026-03-27 19:51:24,CARR-1300,
PO-729936,Rotterdam,Berlin Factory,IN_TRANSIT,161993.41,2026-04-20 19:51:24,CARR-2985,Handle with care
PO-992270,Dallas DC,Berlin Factory,IN_TRANSIT,237141.06,2026-04-10 19:51:24,CARR-7617,
PO-770258,Tokyo Port,Shanghai Port,IN_TRANSIT,162635.2,2026-04-05 19:51:24,CARR-4985,
PO-931018,Shanghai Port,Tokyo Port,IN_TRANSIT,172563.28,2026-03-29 19:51:24,CARR-2485,
PO-855565,Berlin Factory,Dallas DC,AT_PORT,83352.68,2026-04-10 19:51:24,CARR-5717,
PO-728470,Los Angeles Port,Shanghai Port,AT_PORT,244837.91,2026-03-30 19:51:24,CARR-2658,
PO-689730,Los Angeles Port,Rotterdam,DELAYED,210764.67,2026-03-31 19:51:24,CARR-9307,
PO-294732,Berlin Factory,Los Angeles Port,AT_PORT,84977.87,2026-03-13 19:51:24,CARR-4671,Handle with care
PO-956801,Tokyo Port,Rotterdam,IN_TRANSIT,147882.45,2026-04-05 19:51:24,CARR-9796,
PO-400583,Dallas DC,Shanghai Port,IN_TRANSIT,17013.63,2026-04-09 19:51:24,CARR-1452,
PO-829361,Berlin Factory,Shanghai Port,IN_TRANSIT,185596.95,2026-03-26 19:51:24,CARR-5981,
PO-374165,Berlin Factory,Shanghai Port,AT_PORT,128907.07,2026-04-05 19:51:24,CARR-8838,
PO-939775,Berlin Factory,Tokyo Port,IN_TRANSIT,29181.14,2026-03-23 19:51:24,CARR-9909,
PO-371367,Shanghai Port,Dallas DC,DELAYED,241538.45,2026-03-21 19:51:24,CARR-4985,
PO-402212,Los Angeles Port,Shanghai Port,AT_PORT,87208.2,2026-03-14 19:51:24,CARR-9485,
PO-354924,Shanghai Port,Berlin Factory,IN_TRANSIT,53377.53,2026-04-09 19:51:24,CARR-4131,
PO-203803,Shanghai Port,Rotterdam,AT_PORT,88147.72,2026-03-13 19:51:24,CARR-2776,
PO-677392,Rotterdam,Dallas DC,DELIVERED,37756.87,2026-04-05 19:51:24,CARR-2258,
PO-563463,Shanghai Port,Berlin Factory,IN_TRANSIT,143683.98,2026-03-15 19:51:24,CARR-3984,
PO-506530,Los Angeles Port,Rotterdam,IN_TRANSIT,98348.27,2026-04-21 19:51:24,CARR-5294,Handle with care
PO-369737,Los Angeles Port,Dallas DC,IN_TRANSIT,167562.66,2026-03-17 19:51:24,CARR-3899,
